t,segment,v,w,motor_id,rpm,current,pulse_count,dpps,cpr_est
1772005601.378155,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005601.3781972,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005601.378221,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005601.398101,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005601.3982053,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005601.3982325,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005601.4182112,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005601.4182503,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005601.4182725,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005601.4381213,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005601.4381595,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005601.438231,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005601.458483,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005601.458559,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005601.4585874,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005601.478018,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005601.4780571,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005601.4780796,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005601.497988,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005601.4980304,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005601.4980536,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005601.5180395,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005601.5180776,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005601.5180998,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005601.5381598,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005601.538197,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005601.5382743,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005601.5582047,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005601.5583003,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005601.558332,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005601.578013,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005601.5780492,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005601.5780716,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005601.5980344,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005601.5980716,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005601.5980928,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005601.6181464,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005601.6182368,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005601.618268,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005601.6381893,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005601.6382778,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005601.6383014,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005601.6580973,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005601.6581337,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005601.6581557,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005601.6780727,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005601.678108,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005601.678129,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005601.6979837,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005601.6980212,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005601.698046,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005601.7181113,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005601.7181997,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005601.7182257,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005601.738085,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005601.73812,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005601.738142,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005601.7578332,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005601.7578695,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005601.7578914,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005601.777925,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005601.7779617,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005601.7779846,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005601.7978983,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005601.7979918,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005601.798017,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005601.8179336,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005601.8179793,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005601.8180022,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005601.8380723,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005601.83811,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005601.8381317,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005601.8580043,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005601.8580415,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005601.8580632,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005601.878005,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005601.8780427,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005601.8780646,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005601.8978734,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005601.8979344,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005601.8979576,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005601.9181647,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005601.9182074,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005601.9182298,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005601.938105,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005601.9381425,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005601.9381642,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005601.9579422,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005601.95798,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005601.9580019,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005601.9777339,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005601.9777725,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005601.9777954,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005601.997952,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005601.9979916,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005601.998014,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005602.018064,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005602.0181043,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005602.0181286,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005602.03856,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005602.0386004,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005602.0386236,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005602.0579414,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005602.057981,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005602.0580025,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005602.0779686,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005602.0780075,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005602.0780294,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005602.0980575,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005602.0980954,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005602.0981174,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005602.1179717,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005602.11801,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005602.118032,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005602.1377175,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005602.1377552,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005602.1377764,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005602.1578379,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005602.157875,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005602.157897,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005602.1778982,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005602.1779363,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005602.1779616,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005602.197693,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005602.197777,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005602.1977997,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005602.2177842,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005602.217823,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005602.2178442,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005602.2380834,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005602.2381277,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005602.238195,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005602.257994,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005602.2580307,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005602.2580526,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005602.2777011,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005602.2777412,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005602.277812,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005602.2980826,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005602.298122,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005602.298144,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005602.3179433,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005602.3179843,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005602.3180065,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005602.3379335,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005602.3379812,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005602.3380034,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005602.3575904,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005602.3576334,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005602.3576558,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005602.377532,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005602.3775704,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005602.377592,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005602.3975909,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005602.3976293,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005602.3976507,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005602.4176068,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005602.4176464,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005602.4176686,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005602.4377267,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005602.437766,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005602.437788,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005602.4575987,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005602.457638,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005602.457661,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005602.4774673,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005602.4775047,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005602.477527,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005602.4974382,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005602.4975197,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005602.4975445,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005602.5174096,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005602.5174482,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005602.5175169,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005602.5372882,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005602.5374284,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005602.5374525,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005602.5573308,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005602.5574543,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005602.5574863,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005602.5774,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005602.5774472,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005602.5774727,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005602.5972273,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005602.5972629,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005602.5972846,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005602.617225,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005602.617264,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005602.6172862,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005602.6372178,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005602.637257,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005602.6372807,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005602.65719,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005602.657225,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005602.6572475,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005602.677161,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005602.677195,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005602.6772158,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005602.6971283,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005602.6971624,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005602.6971834,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005602.7171843,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005602.717219,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005602.7172432,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005602.737092,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005602.7371256,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005602.737146,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005602.757086,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005602.757119,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005602.7571394,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005602.7771027,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005602.7771382,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005602.7771597,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005602.7970839,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005602.7971177,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005602.7971387,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005602.8170717,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005602.817106,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005602.817126,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005602.8370807,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005602.8371153,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005602.8371367,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005602.8570352,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005602.8570695,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005602.8570902,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005602.8771474,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005602.8771887,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005602.8772116,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005602.8971305,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005602.8971689,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005602.8971918,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005602.9173691,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005602.917414,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005602.9174368,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005602.9373865,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005602.937426,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005602.937448,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005602.957286,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005602.9574208,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005602.9574566,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005602.9770436,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005602.9770799,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005602.9771013,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005602.99704,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005602.997075,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005602.9970965,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005603.0169878,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005603.0170233,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005603.0170448,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005603.0373054,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005603.0373688,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005603.0373945,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005603.0570245,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005603.05706,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005603.0570817,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005603.076985,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005603.0770206,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005603.0770426,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005603.096956,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005603.0969934,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005603.0970163,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005603.116915,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005603.11695,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005603.1169705,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005603.1371727,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005603.137208,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005603.1372836,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005603.157175,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005603.1572132,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005603.1572351,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005603.177206,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005603.1772423,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005603.177264,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005603.197145,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005603.1971796,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005603.1972046,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005603.217162,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005603.2172496,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005603.217275,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005603.237024,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005603.237063,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005603.2370846,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005603.2570496,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005603.2570922,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005603.2571156,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005603.27693,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005603.276968,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005603.27699,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005603.2969596,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005603.297001,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005603.297023,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005603.317006,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005603.317046,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005603.3170671,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005603.336891,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005603.3369315,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005603.3369548,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005603.3568742,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005603.3569112,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005603.3569326,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005603.3768525,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005603.3768892,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005603.3769104,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005603.3967829,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005603.396819,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005603.3968403,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005603.416969,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005603.4170115,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005603.4170353,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005603.4370832,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005603.4371204,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005603.4371417,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005603.457064,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005603.4571016,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005603.4571235,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005603.477203,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005603.4772408,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005603.4772627,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005603.496996,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005603.4970334,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005603.4970567,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005603.5169744,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005603.5170102,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005603.5170312,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005603.5369475,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005603.536984,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005603.5370061,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005603.5569568,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005603.556993,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005603.557014,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005603.5769901,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005603.577027,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005603.577049,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005603.5967124,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005603.5967479,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005603.596769,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005603.6169171,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005603.6169543,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005603.616976,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005603.6368415,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005603.63688,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005603.6369011,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005603.656749,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005603.6567874,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005603.6568112,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005603.6767552,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005603.6767938,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005603.676815,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005603.6966984,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005603.6967359,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005603.6967568,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005603.716951,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005603.7169876,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005603.7170098,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005603.7368727,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005603.736909,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005603.7369325,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005603.7568722,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005603.7569096,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005603.7569315,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005603.7768624,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005603.7769003,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005603.7769222,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
